4.79,1.30,0.43
4.70,1.30,0.42
4.61,1.30,0.41
4.52,1.30,0.39
4.43,1.30,0.38
4.35,1.30,0.37
4.27,1.30,0.36
4.17,1.30,0.35
4.00,1.30,0.33
3.87,1.30,0.31
3.68,1.30,0.28
3.51,1.30,0.26
3.36,1.30,0.24
3.16,1.30,0.22
3.02,1.30,0.20
8.70,1.30,0.93
8.80,1.30,0.95
8.90,1.30,0.96
9.04,1.30,0.98
9.14,1.30,0.99
8.75,1.35,0.98
8.78,1.35,0.99
8.66,1.35,0.97
8.57,1.35,0.96
8.48,1.35,0.94
8.39,1.35,0.93
8.31,1.35,0.92
8.22,1.35,0.91
8.13,1.35,0.90
8.04,1.35,0.89
7.96,1.35,0.87
7.87,1.35,0.86
7.78,1.35,0.85
7.69,1.35,0.84
7.60,1.35,0.83
7.52,1.35,0.82
7.43,1.35,0.80
7.35,1.35,0.79
7.26,1.35,0.78
7.16,1.35,0.77
7.08,1.35,0.76
7.00,1.35,0.75
6.91,1.35,0.74
6.82,1.35,0.72
6.74,1.35,0.71
6.65,1.35,0.70
6.56,1.35,0.69
6.47,1.35,0.68
6.39,1.35,0.67
6.30,1.35,0.65
6.21,1.35,0.64
6.13,1.35,0.63
6.04,1.35,0.62
5.95,1.35,0.61
5.87,1.35,0.60
5.78,1.35,0.58
5.69,1.35,0.57
5.60,1.35,0.56
5.51,1.35,0.55
5.43,1.35,0.54
5.33,1.35,0.53
5.25,1.35,0.51
5.12,1.35,0.50
5.02,1.35,0.49
4.92,1.35,0.47
4.82,1.35,0.46
4.75,1.35,0.44
4.58,1.35,0.42
4.43,1.35,0.40
4.31,1.35,0.39
4.16,1.35,0.37
4.05,1.35,0.35
3.90,1.35,0.33
3.75,1.35,0.31
3.62,1.35,0.30
3.43,1.35,0.27
3.31,1.35,0.26
3.24,1.35,0.25
3.18,1.35,0.24
3.09,1.35,0.22
3.02,1.35,0.22
7.34,1.40,0.83
7.42,1.40,0.84
7.52,1.40,0.86
7.61,1.40,0.87
7.69,1.40,0.88
7.25,1.40,0.82
7.18,1.40,0.81
7.11,1.40,0.80
7.02,1.40,0.78
6.93,1.40,0.77
6.84,1.40,0.76
6.75,1.40,0.75
6.67,1.40,0.74
6.59,1.40,0.73
6.50,1.40,0.72
6.41,1.40,0.70
6.32,1.40,0.69
6.24,1.40,0.68
6.16,1.40,0.67
6.08,1.40,0.66
5.99,1.40,0.64
5.91,1.40,0.63
5.82,1.40,0.62
5.73,1.40,0.61
5.65,1.40,0.60
5.56,1.40,0.59
5.47,1.40,0.57
5.39,1.40,0.56
5.30,1.40,0.55
5.22,1.40,0.54
5.13,1.40,0.53
5.05,1.40,0.51
4.96,1.40,0.50
4.88,1.40,0.49
4.79,1.40,0.48
4.71,1.40,0.47
4.62,1.40,0.46
4.53,1.40,0.44
4.45,1.40,0.43
4.37,1.40,0.42
4.28,1.40,0.41
4.19,1.40,0.40
4.10,1.40,0.39
4.02,1.40,0.37
3.94,1.40,0.36
3.85,1.40,0.35
3.76,1.40,0.34
3.68,1.40,0.33
3.58,1.40,0.31
3.40,1.40,0.29
3.26,1.40,0.27
3.16,1.40,0.25
3.02,1.40,0.24
7.77,1.40,0.89
7.86,1.40,0.91
7.96,1.40,0.92
8.06,1.40,0.94
8.16,1.40,0.95
8.28,1.40,0.96
8.37,1.40,0.97
8.43,1.40,0.98
8.50,1.40,0.99





























































































































































































































































































































































































































